
New mission : Follow LINE from est to ouest - duration_max: 1000000 ; spd: 3000
time mx my mz ax ay az d_PSI rpmL rpmR rpmL_bar rpmR_bar thL thR 
3783 0 0 0 0 0 0 -43 3090 -1770 3000 2303 19 22 
4289 0 0 0 0 0 0 -80 2850 -2280 3000 1818 19 22 
4828 0 0 0 0 0 0 -53 3150 -1860 3000 2143 19 22 
5339 0 0 0 0 0 0 -67 2910 -2160 3000 1946 19 22 
5882 0 0 0 0 0 0 -45 3120 -1950 3000 2217 19 22 
6384 0 0 0 0 0 0 -41 2970 -2280 3000 2252 19 22 
6886 0 0 0 0 0 0 -64 2820 -2100 3000 1950 19 22 
7390 0 0 0 0 0 0 -72 3180 -2040 3000 1828 19 22 
7892 0 0 0 0 0 0 -40 3000 -1800 3000 2216 19 22 
8472 0 0 0 0 0 0 -49 2970 -2250 3000 2091 19 22 
8980 0 0 0 0 0 0 -28 3000 -2070 3000 2353 19 22 
9507 0 0 0 0 0 0 -21 2940 -2310 3000 2440 19 22 
10010 0 0 0 0 0 0 -18 3000 -2400 3000 2466 19 22 
10583 0 0 0 0 0 0 -19 3030 -2580 3000 2456 19 22 
11089 0 0 0 0 0 0 9 3030 -2520 3000 2811 19 22 
11633 0 0 0 0 0 0 -19 2850 -2790 3000 2444 19 22 
12138 0 0 0 0 0 0 -16 3180 -2490 3000 2478 19 22 
12711 0 0 0 0 0 0 0 2940 -2430 3000 2681 19 22 
13222 0 0 0 0 0 0 -15 2910 -2610 3000 2492 19 22 
13785 0 0 0 0 0 0 -15 3210 -2550 3000 2486 19 22 
14292 0 0 0 0 0 0 -12 2880 -2490 3000 2521 19 22 
14794 0 0 0 0 0 0 1 3060 -2520 3000 2689 19 22 
15302 0 0 0 0 0 0 3 2880 -2670 3000 2721 19 22 
15838 0 0 0 0 0 0 -4 3120 -2820 3000 2620 19 22 
16338 0 0 0 0 0 0 46 2940 -2580 2727 3000 19 22 
16842 0 0 0 0 0 0 11 2580 -2940 3000 2840 19 22 
17346 0 0 0 0 0 0 10 3120 -2820 3000 2824 19 22 
17884 0 0 0 0 0 0 24 3150 -3060 2994 3000 19 22 
18458 0 0 0 0 0 0 3 2850 -2880 3000 2746 19 22 
18966 0 0 0 0 0 0 28 2880 -2610 2932 3000 19 22 
19499 0 0 0 0 0 0 65 3060 -3150 2456 3000 19 22 
20001 0 0 0 0 0 0 65 2340 -3150 2442 3000 19 22 
20501 0 0 0 0 0 0 47 2370 -2820 2652 3000 19 22 
21004 0 0 0 0 0 0 42 2640 -2880 2703 3000 19 22 
21580 0 0 0 0 0 0 33 2940 -3240 2815 3000 19 22 
22086 0 0 0 0 0 0 41 2700 -2910 2694 3000 19 22 
22635 0 0 0 0 0 0 46 2580 -2850 2623 3000 19 22 
23139 0 0 0 0 0 0 38 2790 -3300 2709 3000 19 22 
23709 0 0 0 0 0 0 42 2580 -2790 2651 3000 19 22 
24220 0 0 0 0 0 0 38 2670 -2940 2692 3000 19 22 
24782 0 0 0 0 0 0 39 2730 -3180 2670 3000 19 22 
25291 0 0 0 0 0 0 43 2700 -2940 2608 3000 19 22 
25833 0 0 0 0 0 0 33 2520 -2940 2728 3000 19 22 
26336 0 0 0 0 0 0 34 2790 -2970 2710 3000 19 22 
26849 0 0 0 0 0 0 16 2760 -3090 2933 3000 19 22 
27354 0 0 0 0 0 0 41 3030 -3090 2600 3000 19 22 
27888 0 0 0 0 0 0 27 2280 -2850 2769 3000 19 22 
28392 0 0 0 0 0 0 48 2940 -2910 2497 3000 19 22 
28902 0 0 0 0 0 0 15 2460 -3180 2903 3000 19 22 
29477 0 0 0 0 0 0 19 3150 -3090 2853 3000 19 22 
29983 0 0 0 0 0 0 22 2730 -2940 2809 3000 19 22 
30518 0 0 0 0 0 0 -136 2640 -2790 3000 1163 19 22 
31029 0 0 0 0 0 0 34 3240 -1740 2689 3000 19 22 
31593 0 0 0 0 0 0 12 2520 -3030 2961 3000 19 22 
32094 0 0 0 0 0 0 16 3180 -2970 2902 3000 19 22 
32647 0 0 0 0 0 0 17 2640 -2820 2881 3000 19 22 
33150 0 0 0 0 0 0 3 3000 -3060 3000 2945 19 22 
33717 0 0 0 0 0 0 2 3180 -3030 3000 2930 19 22 
34226 0 0 0 0 0 0 17 2940 -3030 2876 3000 19 22 
34788 0 0 0 0 0 0 27 2700 -2880 2744 3000 19 22 
35296 0 0 0 0 0 0 38 2760 -2850 2599 3000 19 22 
35801 0 0 0 0 0 0 26 2670 -3240 2743 3000 19 22 
36309 0 0 0 0 0 0 10 2640 -2850 2940 3000 19 22 
36847 0 0 0 0 0 0 21 3030 -2940 2804 3000 19 22 
37350 0 0 0 0 0 0 22 2820 -3180 2786 3000 19 22 
37851 0 0 0 0 0 0 26 2730 -2910 2718 3000 19 22 
38360 0 0 0 0 0 0 5 2670 -3060 2979 3000 19 22 
38896 0 0 0 0 0 0 23 3150 -2985 2756 3000 19 22 
39465 0 0 0 0 0 0 28 2610 -3030 2680 3000 19 22 
39974 0 0 0 0 0 0 41 2640 -2910 2517 3000 19 22 
40510 0 0 0 0 0 0 16 2490 -3150 2825 3000 19 22 
41012 0 0 0 0 0 0 26 3030 -2940 2687 3000 19 22 
41587 0 0 0 0 0 0 51 2490 -2940 2369 3000 19 22 
42088 0 0 0 0 0 0 7 2310 -3000 2909 3000 19 22 
42643 0 0 0 0 0 0 -21 3270 -3060 3000 2723 19 22 
43152 0 0 0 0 0 0 -5 2820 -2640 3000 2923 19 22 
43720 0 0 0 0 0 0 -7 3000 -2850 3000 2892 19 22 
44226 0 0 0 0 0 0 -13 3060 -3015 3000 2812 19 22 
44794 0 0 0 0 0 0 -21 2970 -2790 3000 2703 19 22 
45294 0 0 0 0 0 0 -25 2940 -2760 3000 2650 19 22 
45848 0 0 0 0 0 0 -34 3000 -2490 3000 2534 19 22 
46349 0 0 0 0 0 0 -33 3090 -2670 3000 2541 19 22 
46851 0 0 0 0 0 0 -18 3000 -2460 3000 2721 19 22 
47361 0 0 0 0 0 0 -53 2940 -2700 3000 2264 19 22 
47861 0 0 0 0 0 0 -54 3030 -2310 3000 2240 19 22 
48366 0 0 0 0 0 0 -47 2970 -2160 3000 2313 19 22 
48906 0 0 0 0 0 0 -43 3120 -2340 3000 2356 19 22 
49475 0 0 0 0 0 0 -58 2940 -2340 3000 2160 19 22 
49986 0 0 0 0 0 0 -51 2940 -2130 3000 2234 19 22 
50511 0 0 0 0 0 0 -53 3000 -2220 3000 2194 19 22 
51011 0 0 0 0 0 0 -51 3060 -2310 3000 2203 19 22 
51587 0 0 0 0 0 0 -74 2970 -2070 3000 1900 19 22 
52091 0 0 0 0 0 0 -48 3060 -1950 3000 2210 19 22 
52647 0 0 0 0 0 0 -46 2940 -2160 3000 2218 19 22 
53151 0 0 0 0 0 0 -53 3030 -2310 3000 2123 19 22 
53725 0 0 0 0 0 0 -45 2940 -2070 3000 2210 19 22 
54226 0 0 0 0 0 0 -44 3030 -2220 3000 2211 19 22 
54733 0 0 0 0 0 0 -50 2970 -2160 3000 2118 19 22 
55236 0 0 0 0 0 0 -44 3000 -2190 3000 2194 19 22 
55805 0 0 0 0 0 0 -27 3120 -2220 3000 2393 19 22 
56307 0 0 0 0 0 0 -22 2850 -2160 3000 2454 19 22 
56810 0 0 0 0 0 0 -24 3210 -2730 3000 2419 19 22 
57321 0 0 0 0 0 0 -17 2970 -2430 3000 2499 19 22 
57865 0 0 0 0 0 0 -17 2760 -2310 3000 2498 19 22 
58375 0 0 0 0 0 0 48 3210 -2550 2665 3000 19 22 
58919 0 0 0 0 0 0 9 2430 -3210 3000 2845 19 22 
59468 0 0 0 0 0 0 -3 3060 -2760 3000 2685 19 22 
59974 0 0 0 0 0 0 6 3120 -2730 3000 2813 19 22 
60509 0 0 0 0 0 0 -12 3000 -2670 3000 2568 19 22 
61020 0 0 0 0 0 0 -23 3000 -2700 3000 2430 19 22 
61586 0 0 0 0 0 0 -25 3030 -2430 3000 2399 19 22 
62089 0 0 0 0 0 0 -24 2880 -2280 3000 2403 19 22 
62650 0 0 0 0 0 0 -48 3030 -2460 3000 2093 19 22 
63157 0 0 0 0 0 0 -14 3060 -2070 3000 2509 19 22 
63722 0 0 0 0 0 0 -8 3000 -2490 3000 2591 19 22 

New mission : Follow LINE from est to ponton - duration_max: 1000000 ; spd: 3000
time mx my mz ax ay az d_PSI rpmL rpmR rpmL_bar rpmR_bar thL thR 
0 0 0 0 0 0 0 -60 0 0 3000 2234 32 31 
502 0 0 0 0 0 0 -42 2820 -2970 3000 2443 32 31 
1030 0 0 0 0 0 0 -52 3300 -2670 3000 2305 32 31 
1565 0 0 0 0 0 0 -59 3120 -2400 3000 2198 32 31 
2072 0 0 0 0 0 0 -39 2895 -2220 3000 2445 32 31 
2631 0 0 0 0 0 0 -51 2985 -2310 3000 2279 32 31 
3142 0 0 0 0 0 0 -37 3270 -2550 3000 2446 32 31 
3694 0 0 0 0 0 0 -44 2700 -2310 3000 2340 32 31 
4199 0 0 0 0 0 0 -47 3120 -2280 3000 2299 32 31 
4704 0 0 0 0 0 0 -57 3000 -2430 3000 2156 32 31 
5209 0 0 0 0 0 0 -25 3075 -2160 3000 2552 32 31 
5771 0 0 0 0 0 0 -35 2880 -2520 3000 2422 32 31 
6274 0 0 0 0 0 0 -29 3030 -2460 3000 2484 32 31 
6781 0 0 0 0 0 0 -40 2970 -2370 3000 2340 32 31 
7284 0 0 0 0 0 0 -21 3120 -2430 3000 2564 32 31 
7845 0 0 0 0 0 0 -20 2940 -2520 3000 2580 32 31 
8351 0 0 0 0 0 0 -16 2880 -2430 3000 2628 32 31 
8911 0 0 0 0 0 0 -15 3210 -2910 3000 2634 32 31 
9421 0 0 0 0 0 0 -12 2880 -2460 3000 2669 32 31 
9941 0 0 0 0 0 0 1 2910 -2730 3000 2847 32 31 
10446 0 0 0 0 0 0 -5 3060 -2880 3000 2758 32 31 
10951 0 0 0 0 0 0 -5 3120 -2820 3000 2749 32 31 
11523 0 0 0 0 0 0 -30 2910 -2730 3000 2430 32 31 
12040 0 0 0 0 0 0 2 3090 -2520 3000 2840 32 31 
12566 0 0 0 0 0 0 0 2940 -2610 3000 2818 32 31 
13076 0 0 0 0 0 0 6 2910 -2760 3000 2898 32 31 
13647 0 0 0 0 0 0 35 3090 -3030 2736 3000 32 31 
14149 0 0 0 0 0 0 35 2610 -3090 2722 3000 32 31 
14707 0 0 0 0 0 0 27 2760 -3030 2816 3000 32 31 
15217 0 0 0 0 0 0 57 2880 -3030 2429 3000 32 31 
15778 0 0 0 0 0 0 7 2250 -2940 3000 2947 32 31 
16284 0 0 0 0 0 0 25 3120 -2790 2816 3000 32 31 
16843 0 0 0 0 0 0 13 2910 -3210 2968 3000 32 31 
17346 0 0 0 0 0 0 14 3000 -3060 2949 3000 32 31 
17912 0 0 0 0 0 0 3 2760 -2850 3000 2915 32 31 
18415 0 0 0 0 0 0 8 3150 -2970 3000 2979 32 31 
18945 0 0 0 0 0 0 -5 3060 -2940 3000 2803 32 31 
19521 0 0 0 0 0 0 -1 2880 -2790 3000 2854 32 31 
20037 0 0 0 0 0 0 23 3120 -3060 2828 3000 32 31 
20562 0 0 0 0 0 0 8 2730 -2880 3000 2980 32 31 
21071 0 0 0 0 0 0 3 2910 -2790 3000 2928 32 31 
21637 0 0 0 0 0 0 11 3210 -3120 2977 3000 32 31 
22137 0 0 0 0 0 0 -6 2880 -2910 3000 2800 32 31 
22638 0 0 0 0 0 0 -88 2970 -2730 3000 1752 32 31 
23140 0 0 0 0 0 0 -6 2985 -1680 3000 2775 32 31 
23695 0 0 0 0 0 0 14 3135 -2790 2961 3000 32 31 
24205 0 0 0 0 0 0 -2 2820 -3210 3000 2825 32 31 
24772 0 0 0 0 0 0 -1 3060 -2580 3000 2836 32 31 
25273 0 0 0 0 0 0 0 3120 -3060 3000 2851 32 31 
25843 0 0 0 0 0 0 0 2790 -2730 3000 2865 32 31 
26346 0 0 0 0 0 0 -8 2880 -2760 3000 2748 32 31 
26912 0 0 0 0 0 0 -10 3300 -2940 3000 2718 32 31 
27418 0 0 0 0 0 0 -9 2970 -2790 3000 2731 32 31 
27948 0 0 0 0 0 0 -13 2790 -2520 3000 2680 32 31 
28529 0 0 0 0 0 0 -24 3210 -2760 3000 2538 32 31 
29045 0 0 0 0 0 0 -23 2970 -2580 3000 2543 32 31 
29558 0 0 0 0 0 0 -22 2880 -2430 3000 2554 32 31 
30068 0 0 0 0 0 0 -31 3090 -2490 3000 2430 32 31 
30641 0 0 0 0 0 0 -8 3060 -2490 3000 2720 32 31 
31143 0 0 0 0 0 0 -7 2820 -2550 3000 2719 32 31 
31645 0 0 0 0 0 0 -3 3210 -3030 3000 2778 32 31 

New mission : Follow PSI - duration: 1000000 ; psi_bar: -80 ; spd: 3000
time d_PSI rpmL rpmR rpmL_bar rpmR_bar thL thR 
0 119 0 0 1474 3000 34 32 
504 146 2790 -2670 1097 3000 34 32 
1004 134 2100 -3330 1212 3000 34 32 
1586 134 720 -3540 1191 3000 34 32 
2103 146 1500 -2970 995 3000 34 32 
2626 94 630 -2910 1623 3000 34 32 
3136 79 1650 -2970 1797 3000 34 32 
3709 82 2130 -2940 1737 3000 34 32 
4211 53 1680 -3090 2084 3000 34 32 
4765 46 2250 -2910 2164 3000 34 32 
5272 47 2160 -3000 2129 3000 34 32 
5831 46 2160 -3270 2141 3000 34 32 
6332 41 2100 -2760 2194 3000 34 32 
6900 65 2190 -2880 1869 3000 34 32 
7400 45 1800 -3330 2113 3000 34 32 
7969 18 2220 -2790 2441 3000 34 32 
8473 9 2400 -2850 2558 3000 34 32 
8975 3 2790 -3240 2623 3000 34 32 
9479 10 2550 -3000 2534 3000 34 32 
10001 -1 2460 -2820 2682 3000 34 32 
10573 -12 2790 -3240 2831 3000 34 32 
11090 -10 2820 -2910 2810 3000 34 32 
11615 -7 2880 -2820 2770 3000 34 32 
12125 -1 2730 -3270 2701 3000 34 32 
12699 -2 2610 -2790 2707 3000 34 32 
13201 2 2790 -3030 2651 3000 34 32 
13754 8 2640 -3090 2569 3000 34 32 
14264 148 2520 -3000 779 3000 34 32 
14829 -53 1470 -4020 3000 2685 34 32 
15334 5 3540 -2670 2583 3000 34 32 
15841 15 1740 -3210 2454 3000 34 32 
16346 5 3330 -2790 2575 3000 34 32 
16910 13 1470 -3210 2469 3000 34 32 
17410 17 3420 -2760 2417 3000 34 32 
17981 8 1470 -3270 2530 3000 34 32 
18487 10 3510 -2700 2497 3000 34 32 
19003 11 1650 -3270 2489 3000 34 32 
19578 14 3660 -2700 2447 3000 34 32 
20095 15 1650 -3390 2426 3000 34 32 
20614 10 2610 -2040 2486 3000 34 32 
