
New mission : Follow LINE from ponton to eval - duration_max: 1000000 ; spd: 3000
time mx my mz ax ay az d_PSI rpmL rpmR rpmL_bar rpmR_bar thL thR 
201873 0 0 0 0 0 0 -60 3000 -2430 3000 1807 20 22 
202375 0 0 0 0 0 0 -9 2910 -1770 3000 2437 20 22 
202875 0 0 0 0 0 0 -26 3090 -2400 3000 2219 20 22 
203377 0 0 0 0 0 0 21 2880 -2250 3000 2832 20 22 
203934 0 0 0 0 0 0 0 3150 -2940 3000 2556 20 22 
204444 0 0 0 0 0 0 2 2970 -2580 3000 2583 20 22 
205012 0 0 0 0 0 0 8 2910 -2490 3000 2670 20 22 
205517 0 0 0 0 0 0 94 3120 -2730 2237 3000 20 22 
206088 0 0 0 0 0 0 -6 1890 -3060 3000 2500 20 22 
206589 0 0 0 0 0 0 9 3000 -2430 3000 2706 20 22 
207151 0 0 0 0 0 0 -22 3060 -2580 3000 2296 20 22 
207659 0 0 0 0 0 0 12 2970 -2160 3000 2736 20 22 
208179 0 0 0 0 0 0 -1 3030 -2850 3000 2566 20 22 
208683 0 0 0 0 0 0 28 3000 -2670 3000 2948 20 22 
209188 0 0 0 0 0 0 -16 3090 -3000 3000 2382 20 22 
209762 0 0 0 0 0 0 -34 2910 -2310 3000 2139 20 22 
210279 0 0 0 0 0 0 14 3030 -2130 3000 2761 20 22 
210799 0 0 0 0 0 0 -11 2970 -2700 3000 2427 20 22 
211309 0 0 0 0 0 0 -6 2970 -2520 3000 2492 20 22 
211881 0 0 0 0 0 0 -9 3030 -2430 3000 2455 20 22 
212390 0 0 0 0 0 0 -14 3030 -2490 3000 2387 20 22 
212942 0 0 0 0 0 0 -10 2970 -2340 3000 2430 20 22 
213452 0 0 0 0 0 0 1 3000 -2400 3000 2590 20 22 
214008 0 0 0 0 0 0 12 2970 -2670 3000 2729 20 22 
214509 0 0 0 0 0 0 10 3000 -2760 3000 2698 20 22 
215016 0 0 0 0 0 0 -25 3060 -2700 3000 2253 20 22 
215516 0 0 0 0 0 0 15 2940 -2220 3000 2761 20 22 
216089 0 0 0 0 0 0 -17 3030 -2790 3000 2349 20 22 
216596 0 0 0 0 0 0 -4 3090 -2430 3000 2510 20 22 
217153 0 0 0 0 0 0 -6 2880 -2370 3000 2482 20 22 
217657 0 0 0 0 0 0 10 3030 -2460 3000 2701 20 22 
218159 0 0 0 0 0 0 0 3120 -2790 3000 2561 20 22 
218663 0 0 0 0 0 0 43 2760 -2460 2873 3000 20 22 
219188 0 0 0 0 0 0 32 2970 -3150 3000 2994 20 22 
219756 0 0 0 0 0 0 39 3030 -2970 2909 3000 20 22 
220273 0 0 0 0 0 0 35 2850 -3030 2957 3000 20 22 
220796 0 0 0 0 0 0 51 2940 -2940 2738 3000 20 22 
221306 0 0 0 0 0 0 25 2730 -3000 3000 2936 20 22 
221874 0 0 0 0 0 0 9 3150 -3000 3000 2744 20 22 
222376 0 0 0 0 0 0 47 2880 -2610 2768 3000 20 22 
222936 0 0 0 0 0 0 60 2790 -3210 2594 3000 20 22 
223446 0 0 0 0 0 0 14 2460 -2880 3000 2838 20 22 
224003 0 0 0 0 0 0 6 3270 -2880 3000 2741 20 22 
224508 0 0 0 0 0 0 -8 2850 -2670 3000 2545 20 22 
225009 0 0 0 0 0 0 -27 3120 -2610 3000 2303 20 22 
225514 0 0 0 0 0 0 -19 2880 -2190 3000 2393 20 22 
226075 0 0 0 0 0 0 -16 3090 -2460 3000 2439 20 22 
226578 0 0 0 0 0 0 -20 3030 -2430 3000 2380 20 22 
227083 0 0 0 0 0 0 -57 2850 -2310 3000 1907 20 22 
227586 0 0 0 0 0 0 -12 3150 -1950 3000 2463 20 22 
228152 0 0 0 0 0 0 12 2805 -2430 3000 2780 20 22 
228653 0 0 0 0 0 0 -86 3210 -2880 3000 1514 20 22 
229182 0 0 0 0 0 0 -13 2910 -1740 3000 2424 20 22 

New mission : Follow LINE from eval to ponton - duration_max: 1000000 ; spd: 3000
time mx my mz ax ay az d_PSI rpmL rpmR rpmL_bar rpmR_bar thL thR 
0 0 0 0 0 0 0 113 0 0 1553 3000 29 27 
500 0 0 0 0 0 0 112 2190 -2040 1540 3000 29 27 
1000 0 0 0 0 0 0 150 2100 -4020 1019 3000 29 27 
1503 0 0 0 0 0 0 130 1020 -3570 1237 3000 29 27 
2007 0 0 0 0 0 0 107 1260 -2820 1506 3000 29 27 
2510 0 0 0 0 0 0 90 1560 -2880 1686 3000 29 27 
3028 0 0 0 0 0 0 94 1830 -3090 1619 3000 29 27 
3540 0 0 0 0 0 0 41 1620 -3000 2269 3000 29 27 
4075 0 0 0 0 0 0 33 2400 -2940 2367 3000 29 27 
4582 0 0 0 0 0 0 60 2460 -3120 2006 3000 29 27 
5141 0 0 0 0 0 0 51 1800 -2790 2109 3000 29 27 
5648 0 0 0 0 0 0 35 2190 -2970 2300 3000 29 27 
6153 0 0 0 0 0 0 16 2400 -3195 2539 3000 29 27 
6658 0 0 0 0 0 0 9 2550 -2865 2624 3000 29 27 
7191 0 0 0 0 0 0 8 2700 -3090 2633 3000 29 27 
7697 0 0 0 0 0 0 8 2550 -2970 2633 3000 29 27 
8199 0 0 0 0 0 0 6 2760 -3030 2645 3000 29 27 
8707 0 0 0 0 0 0 -1 2580 -2940 2755 3000 29 27 
9276 0 0 0 0 0 0 -18 2790 -3090 2968 3000 29 27 
9780 0 0 0 0 0 0 -11 3060 -2880 2884 3000 29 27 
10335 0 0 0 0 0 0 -9 2910 -3150 2862 3000 29 27 
10846 0 0 0 0 0 0 -26 2790 -2880 3000 2923 29 27 
11405 0 0 0 0 0 0 -77 3090 -2850 3000 2265 29 27 
11911 0 0 0 0 0 0 -11 3030 -2310 2914 3000 29 27 
12434 0 0 0 0 0 0 -33 2760 -2970 3000 2795 29 27 
12936 0 0 0 0 0 0 -28 3240 -2880 3000 2859 29 27 
13489 0 0 0 0 0 0 -18 2790 -2910 3000 2973 29 27 
14016 0 0 0 0 0 0 -24 3060 -2850 3000 2895 29 27 
14525 0 0 0 0 0 0 -20 3120 -3030 3000 2942 29 27 
15065 0 0 0 0 0 0 -22 2850 -2880 3000 2915 29 27 
15569 0 0 0 0 0 0 -28 3000 -2910 3000 2831 29 27 
16071 0 0 0 0 0 0 -17 3060 -2820 3000 2956 29 27 
16577 0 0 0 0 0 0 -32 2970 -2955 3000 2770 29 27 
17142 0 0 0 0 0 0 -16 3000 -2850 3000 2965 29 27 
17651 0 0 0 0 0 0 -22 3120 -2850 3000 2887 29 27 
18201 0 0 0 0 0 0 -31 2850 -2940 3000 2756 29 27 
18709 0 0 0 0 0 0 -11 3090 -2820 2992 3000 29 27 
19272 0 0 0 0 0 0 -31 2940 -2910 3000 2743 29 27 
19776 0 0 0 0 0 0 -15 3000 -2760 3000 2943 29 27 
20284 0 0 0 0 0 0 -30 2910 -2760 3000 2756 29 27 
20788 0 0 0 0 0 0 -25 2970 -2820 3000 2810 29 27 
21354 0 0 0 0 0 0 -24 3060 -2790 3000 2811 29 27 
21857 0 0 0 0 0 0 -15 3090 -2880 3000 2925 29 27 
22416 0 0 0 0 0 0 -23 2910 -2880 3000 2814 29 27 
22921 0 0 0 0 0 0 -15 3000 -2850 3000 2918 29 27 
23424 0 0 0 0 0 0 -5 3000 -2970 2967 3000 29 27 
23928 0 0 0 0 0 0 -20 2970 -2910 3000 2838 29 27 
24455 0 0 0 0 0 0 -33 3000 -2880 3000 2671 29 27 
25026 0 0 0 0 0 0 -10 3060 -2700 3000 2956 29 27 
25537 0 0 0 0 0 0 -31 2940 -2880 3000 2685 29 27 
26072 0 0 0 0 0 0 -21 3000 -2790 3000 2800 29 27 
26578 0 0 0 0 0 0 -48 3030 -2790 3000 2463 29 27 
27153 0 0 0 0 0 0 -38 3030 -2370 3000 2569 29 27 
27662 0 0 0 0 0 0 -31 2940 -2580 3000 2648 29 27 
28202 0 0 0 0 0 0 -30 3030 -2760 3000 2657 29 27 
28706 0 0 0 0 0 0 -31 3000 -2580 3000 2642 29 27 
29210 0 0 0 0 0 0 -15 3000 -2670 3000 2828 29 27 
29714 0 0 0 0 0 0 -10 3000 -2760 3000 2895 29 27 
30274 0 0 0 0 0 0 -21 2910 -3000 3000 2753 29 27 
30778 0 0 0 0 0 0 -39 3120 -2655 3000 2514 29 27 
31345 0 0 0 0 0 0 -22 3030 -2610 3000 2725 29 27 
31847 0 0 0 0 0 0 -41 2850 -2610 3000 2473 29 27 
32415 0 0 0 0 0 0 -31 3000 -2490 3000 2595 29 27 
32917 0 0 0 0 0 0 -19 3120 -2580 3000 2738 29 27 
33417 0 0 0 0 0 0 -4 2940 -2760 3000 2918 29 27 
33918 0 0 0 0 0 0 -22 2970 -3000 3000 2685 29 27 
34446 0 0 0 0 0 0 -28 3150 -2730 3000 2613 29 27 
35025 0 0 0 0 0 0 -21 2910 -2490 3000 2697 29 27 
35536 0 0 0 0 0 0 -21 2970 -2610 3000 2686 29 27 
36074 0 0 0 0 0 0 -9 3090 -2880 3000 2835 29 27 
36580 0 0 0 0 0 0 -16 2820 -2730 3000 2748 29 27 
37151 0 0 0 0 0 0 -23 3210 -2790 3000 2643 29 27 
37660 0 0 0 0 0 0 -28 2940 -2640 3000 2577 29 27 
38201 0 0 0 0 0 0 3 2970 -2580 3000 2980 29 27 
38709 0 0 0 0 0 0 -19 2970 -3000 3000 2689 29 27 
39274 0 0 0 0 0 0 -28 2970 -2640 3000 2572 29 27 
39784 0 0 0 0 0 0 -41 3150 -2550 3000 2398 29 27 
40343 0 0 0 0 0 0 -21 2880 -2460 3000 2637 29 27 
40845 0 0 0 0 0 0 -27 3030 -2640 3000 2562 29 27 
41366 0 0 0 0 0 0 -20 3000 -2430 3000 2640 29 27 
41876 0 0 0 0 0 0 -5 3090 -2820 3000 2825 29 27 
42437 0 0 0 0 0 0 -8 2910 -2820 3000 2787 29 27 
42937 0 0 0 0 0 0 -18 3000 -2820 3000 2660 29 27 
43459 0 0 0 0 0 0 -14 3240 -2700 3000 2707 29 27 
43968 0 0 0 0 0 0 -27 2880 -2640 3000 2541 29 27 
44521 0 0 0 0 0 0 -21 2820 -2490 3000 2609 29 27 
45043 0 0 0 0 0 0 -19 3210 -2580 3000 2621 29 27 
45559 0 0 0 0 0 0 -3 2970 -2700 3000 2825 29 27 
46074 0 0 0 0 0 0 -18 2910 -2820 3000 2629 29 27 
46584 0 0 0 0 0 0 -6 3120 -2670 3000 2773 29 27 
47159 0 0 0 0 0 0 -31 2850 -2730 3000 2465 29 27 
47661 0 0 0 0 0 0 -18 3090 -2490 3000 2612 29 27 
48222 0 0 0 0 0 0 -14 2940 -2550 3000 2670 29 27 
48729 0 0 0 0 0 0 -16 3000 -2640 3000 2630 29 27 
49288 0 0 0 0 0 0 -30 3120 -2760 3000 2452 29 27 
49793 0 0 0 0 0 0 -17 2820 -2400 3000 2611 29 27 
50294 0 0 0 0 0 0 -23 3120 -2610 3000 2529 29 27 
50799 0 0 0 0 0 0 -27 2910 -2490 3000 2471 29 27 
51360 0 0 0 0 0 0 -12 3000 -2550 3000 2661 29 27 
51863 0 0 0 0 0 0 -43 3105 -2580 3000 2252 29 27 
52429 0 0 0 0 0 0 -42 2970 -2220 3000 2255 29 27 
52930 0 0 0 0 0 0 -23 3030 -2310 3000 2491 29 27 
53459 0 0 0 0 0 0 -24 2940 -2430 3000 2474 29 27 
53961 0 0 0 0 0 0 -22 2910 -2430 3000 2490 29 27 
54515 0 0 0 0 0 0 -33 3210 -2640 3000 2341 29 27 
55043 0 0 0 0 0 0 -34 2820 -2250 3000 2329 29 27 
55559 0 0 0 0 0 0 -67 3030 -2355 3000 1893 29 27 
56076 0 0 0 0 0 0 -43 3030 -1845 3000 2187 29 27 
56586 0 0 0 0 0 0 -18 3120 -2190 3000 2487 29 27 
57155 0 0 0 0 0 0 -41 2850 -2460 3000 2198 29 27 
57657 0 0 0 0 0 0 -38 3090 -2220 3000 2219 29 27 
58214 0 0 0 0 0 0 -24 3030 -2280 3000 2395 29 27 
58724 0 0 0 0 0 0 -17 2850 -2400 3000 2475 29 27 
59287 0 0 0 0 0 0 -38 3150 -2430 3000 2198 29 27 
59792 0 0 0 0 0 0 -4 2970 -2250 3000 2621 29 27 
60296 0 0 0 0 0 0 -40 2850 -2490 3000 2165 29 27 
60801 0 0 0 0 0 0 -9 3330 -2310 3000 2546 29 27 
61368 0 0 0 0 0 0 -12 2730 -2490 3000 2515 29 27 
61871 0 0 0 0 0 0 -12 3000 -2490 3000 2507 29 27 
62438 0 0 0 0 0 0 -15 3090 -2580 3000 2464 29 27 
62940 0 0 0 0 0 0 0 2970 -2460 3000 2665 29 27 
63470 0 0 0 0 0 0 -10 3030 -2700 3000 2529 29 27 
64035 0 0 0 0 0 0 -19 2940 -2520 3000 2407 29 27 
64552 0 0 0 0 0 0 -10 3000 -2370 3000 2516 29 27 
65084 0 0 0 0 0 0 -6 3090 -2520 3000 2571 29 27 
65594 0 0 0 0 0 0 2 2940 -2610 3000 2675 29 27 
66160 0 0 0 0 0 0 10 3060 -2670 3000 2785 29 27 
66662 0 0 0 0 0 0 -19 2820 -2730 3000 2407 29 27 
67214 0 0 0 0 0 0 -10 3240 -2610 3000 2518 29 27 
67724 0 0 0 0 0 0 0 2880 -2340 3000 2645 29 27 
68297 0 0 0 0 0 0 -15 3030 -2640 3000 2444 29 27 
68802 0 0 0 0 0 0 11 3000 -2490 3000 2782 29 27 
69368 0 0 0 0 0 0 -10 2880 -2610 3000 2513 29 27 
69875 0 0 0 0 0 0 -2 3150 -2730 3000 2609 29 27 
70432 0 0 0 0 0 0 -7 2820 -2460 3000 2549 29 27 
70940 0 0 0 0 0 0 -11 3240 -2730 3000 2493 29 27 
71469 0 0 0 0 0 0 -7 2850 -2370 3000 2541 29 27 
72035 0 0 0 0 0 0 -23 2940 -2460 3000 2338 29 27 
72552 0 0 0 0 0 0 -14 3210 -2520 3000 2439 29 27 
73077 0 0 0 0 0 0 -8 2760 -2250 3000 2516 29 27 
73587 0 0 0 0 0 0 -22 3210 -2580 3000 2340 29 27 
74153 0 0 0 0 0 0 0 2970 -2400 3000 2622 29 27 
74655 0 0 0 0 0 0 -3 2850 -2550 3000 2577 29 27 
75215 0 0 0 0 0 0 4 3210 -2700 3000 2672 29 27 
75725 0 0 0 0 0 0 -3 2820 -2640 3000 2572 29 27 
76288 0 0 0 0 0 0 -3 2970 -2490 3000 2572 29 27 
76793 0 0 0 0 0 0 8 3000 -2550 3000 2724 29 27 
77360 0 0 0 0 0 0 1 3210 -2895 3000 2638 29 27 
77863 0 0 0 0 0 0 -5 2760 -2550 3000 2546 29 27 
78431 0 0 0 0 0 0 40 3270 -2580 2872 3000 29 27 
78933 0 0 0 0 0 0 8 2640 -2970 3000 2738 29 27 
79463 0 0 0 0 0 0 -12 3030 -2640 3000 2469 29 27 
80036 0 0 0 0 0 0 5 3000 -2520 3000 2692 29 27 
80553 0 0 0 0 0 0 -3 3030 -2700 3000 2576 29 27 
81088 0 0 0 0 0 0 2 3150 -2670 3000 2656 29 27 
81598 0 0 0 0 0 0 -8 2760 -2550 3000 2523 29 27 
82156 0 0 0 0 0 0 -17 3090 -2580 3000 2401 29 27 
82658 0 0 0 0 0 0 -17 3090 -2400 3000 2391 29 27 
83162 0 0 0 0 0 0 -5 2910 -2280 3000 2550 29 27 
83664 0 0 0 0 0 0 -8 2940 -2640 3000 2511 29 27 
84224 0 0 0 0 0 0 -24 3180 -2520 3000 2301 29 27 
84734 0 0 0 0 0 0 -6 2790 -2220 3000 2517 29 27 
85298 0 0 0 0 0 0 -6 3150 -2550 3000 2523 29 27 
85803 0 0 0 0 0 0 0 2910 -2490 3000 2615 29 27 
86369 0 0 0 0 0 0 4 3000 -2700 3000 2657 29 27 
86872 0 0 0 0 0 0 0 3090 -2640 3000 2606 29 27 
87442 0 0 0 0 0 0 -4 2880 -2670 3000 2541 29 27 
87952 0 0 0 0 0 0 -19 3180 -2520 3000 2348 29 27 
88463 0 0 0 0 0 0 -25 2850 -2250 3000 2268 29 27 
89037 0 0 0 0 0 0 0 3060 -2250 3000 2595 29 27 
89554 0 0 0 0 0 0 2 3000 -2730 3000 2619 29 27 
90086 0 0 0 0 0 0 -4 2970 -2580 3000 2532 29 27 
90596 0 0 0 0 0 0 0 3030 -2520 3000 2583 29 27 
91162 0 0 0 0 0 0 9 3000 -2580 3000 2709 29 27 
91664 0 0 0 0 0 0 8 2910 -2700 3000 2702 29 27 
92223 0 0 0 0 0 0 16 3240 -2850 3000 2810 29 27 
92733 0 0 0 0 0 0 14 2730 -2700 3000 2787 29 27 
93290 0 0 0 0 0 0 1 3090 -2850 3000 2622 29 27 
93795 0 0 0 0 0 0 13 3000 -2520 3000 2774 29 27 
94360 0 0 0 0 0 0 5 3030 -2820 3000 2671 29 27 
94863 0 0 0 0 0 0 0 2970 -2640 3000 2608 29 27 
95433 0 0 0 0 0 0 4 3000 -2640 3000 2664 29 27 
95935 0 0 0 0 0 0 12 2940 -2550 3000 2772 29 27 
96464 0 0 0 0 0 0 -10 3090 -2910 3000 2477 29 27 
97036 0 0 0 0 0 0 -12 3030 -2400 3000 2456 29 27 
97553 0 0 0 0 0 0 -13 2880 -2430 3000 2431 29 27 
98079 0 0 0 0 0 0 1 3030 -2430 3000 2621 29 27 
98589 0 0 0 0 0 0 5 3030 -2610 3000 2671 29 27 
99155 0 0 0 0 0 0 -11 3030 -2820 3000 2461 29 27 
99657 0 0 0 0 0 0 1 2940 -2340 3000 2618 29 27 
100215 0 0 0 0 0 0 -17 3120 -2670 3000 2373 29 27 
100725 0 0 0 0 0 0 -9 2850 -2310 3000 2483 29 27 
101289 0 0 0 0 0 0 -9 3120 -2550 3000 2480 29 27 
101794 0 0 0 0 0 0 -38 2880 -2460 3000 2106 29 27 
102295 0 0 0 0 0 0 3 3150 -2160 3000 2626 29 27 
102801 0 0 0 0 0 0 7 2790 -2460 3000 2678 29 27 
103359 0 0 0 0 0 0 -8 3240 -2880 3000 2477 29 27 
103863 0 0 0 0 0 0 -11 2940 -2370 3000 2441 29 27 
104367 0 0 0 0 0 0 -20 2880 -2430 3000 2324 29 27 
104871 0 0 0 0 0 0 -7 3090 -2310 3000 2477 29 27 
105439 0 0 0 0 0 0 -4 3000 -2490 3000 2511 29 27 
105939 0 0 0 0 0 0 -14 2970 -2520 3000 2392 29 27 
106469 0 0 0 0 0 0 -2 2940 -2310 3000 2532 29 27 
107043 0 0 0 0 0 0 -4 3120 -2640 3000 2510 29 27 
107559 0 0 0 0 0 0 -10 2940 -2520 3000 2428 29 27 
108083 0 0 0 0 0 0 3 3030 -2460 3000 2612 29 27 
108593 0 0 0 0 0 0 14 3030 -2520 3000 2751 29 27 
109153 0 0 0 0 0 0 -2 2850 -2790 3000 2540 29 27 
109655 0 0 0 0 0 0 -2 3180 -2550 3000 2542 29 27 
110214 0 0 0 0 0 0 0 2880 -2460 3000 2559 29 27 
110725 0 0 0 0 0 0 6 3090 -2610 3000 2653 29 27 
111227 0 0 0 0 0 0 -7 2760 -2610 3000 2472 29 27 
111738 0 0 0 0 0 0 -7 3420 -2610 3000 2472 29 27 
112290 0 0 0 0 0 0 -10 2640 -2340 3000 2436 29 27 
112795 0 0 0 0 0 0 34 3270 -2460 2995 3000 29 27 
113298 0 0 0 0 0 0 -1 2820 -3090 3000 2556 29 27 
113803 0 0 0 0 0 0 -1 2970 -2490 3000 2551 29 27 
114361 0 0 0 0 0 0 -10 3120 -2610 3000 2432 29 27 
114873 0 0 0 0 0 0 -17 2970 -2400 3000 2343 29 27 
115440 0 0 0 0 0 0 -12 2880 -2310 3000 2404 29 27 
115942 0 0 0 0 0 0 -2 3180 -2520 3000 2529 29 27 
116464 0 0 0 0 0 0 13 2880 -2370 3000 2734 29 27 
117028 0 0 0 0 0 0 -41 2970 -2820 3000 2039 29 27 
117541 0 0 0 0 0 0 -2 3180 -2100 3000 2525 29 27 
118068 0 0 0 0 0 0 -8 2760 -2370 3000 2448 29 27 
118574 0 0 0 0 0 0 11 3180 -2580 3000 2696 29 27 
119145 0 0 0 0 0 0 -9 2910 -2640 3000 2428 29 27 
119655 0 0 0 0 0 0 -25 2970 -2400 3000 2220 29 27 
120203 0 0 0 0 0 0 -4 3150 -2280 3000 2492 29 27 
120711 0 0 0 0 0 0 -6 2820 -2370 3000 2466 29 27 
121277 0 0 0 0 0 0 -7 2970 -2550 3000 2449 29 27 
121780 0 0 0 0 0 0 -12 3180 -2430 3000 2377 29 27 
122348 0 0 0 0 0 0 -7 2880 -2340 3000 2440 29 27 
122850 0 0 0 0 0 0 -8 3060 -2400 3000 2421 29 27 
123357 0 0 0 0 0 0 -13 3090 -2550 3000 2364 29 27 
123858 0 0 0 0 0 0 -17 2850 -2310 3000 2302 29 27 
124415 0 0 0 0 0 0 -12 3030 -2280 3000 2365 29 27 
124927 0 0 0 0 0 0 0 3120 -2370 3000 2510 29 27 
125456 0 0 0 0 0 0 -8 2910 -2520 3000 2409 29 27 
125959 0 0 0 0 0 0 -11 3060 -2490 3000 2379 29 27 
126509 0 0 0 0 0 0 -36 2910 -2250 3000 2058 29 27 
127036 0 0 0 0 0 0 -19 3150 -2160 3000 2254 29 27 
127548 0 0 0 0 0 0 -27 2850 -2160 3000 2149 29 27 
128074 0 0 0 0 0 0 3 3000 -2130 3000 2535 29 27 
128580 0 0 0 0 0 0 4 3030 -2610 3000 2549 29 27 
129155 0 0 0 0 0 0 -3 3180 -2700 3000 2458 29 27 
129665 0 0 0 0 0 0 -15 2730 -2310 3000 2306 29 27 
130203 0 0 0 0 0 0 0 3090 -2280 3000 2504 29 27 
130711 0 0 0 0 0 0 8 3090 -2580 3000 2601 29 27 
131278 0 0 0 0 0 0 -16 2850 -2580 3000 2281 29 27 
131782 0 0 0 0 0 0 3 3030 -2280 3000 2530 29 27 
132287 0 0 0 0 0 0 4 3030 -2490 3000 2552 29 27 
132797 0 0 0 0 0 0 2 3090 -2610 3000 2530 29 27 
133348 0 0 0 0 0 0 -2 2910 -2490 3000 2465 29 27 
133857 0 0 0 0 0 0 -10 3030 -2490 3000 2363 29 27 
134358 0 0 0 0 0 0 12 3060 -2400 3000 2647 29 27 
134865 0 0 0 0 0 0 6 2790 -2550 3000 2582 29 27 
135418 0 0 0 0 0 0 17 3210 -2730 3000 2716 29 27 
135919 0 0 0 0 0 0 5 2940 -2640 3000 2566 29 27 
136427 0 0 0 0 0 0 6 2880 -2580 3000 2590 29 27 
136929 0 0 0 0 0 0 13 3150 -2580 3000 2680 29 27 
137448 0 0 0 0 0 0 15 2940 -2700 3000 2707 29 27 
138024 0 0 0 0 0 0 20 2970 -2640 3000 2770 29 27 
138537 0 0 0 0 0 0 12 3090 -2880 3000 2673 29 27 
139066 0 0 0 0 0 0 17 2850 -2520 3000 2748 29 27 
139572 0 0 0 0 0 0 11 3210 -2940 3000 2672 29 27 
140143 0 0 0 0 0 0 8 2850 -2640 3000 2636 29 27 
140653 0 0 0 0 0 0 6 3120 -2550 3000 2605 29 27 
141205 0 0 0 0 0 0 15 2850 -2640 3000 2730 29 27 
141713 0 0 0 0 0 0 30 3090 -2790 3000 2917 29 27 
142276 0 0 0 0 0 0 36 3060 -2970 2993 3000 29 27 
142779 0 0 0 0 0 0 24 2850 -2970 3000 2863 29 27 
143349 0 0 0 0 0 0 26 2970 -2820 3000 2899 29 27 
143850 0 0 0 0 0 0 28 3180 -2820 3000 2928 29 27 
144419 0 0 0 0 0 0 24 2820 -3030 3000 2889 29 27 
144926 0 0 0 0 0 0 23 3090 -2910 3000 2879 29 27 
145427 0 0 0 0 0 0 16 2880 -2760 3000 2794 29 27 
145933 0 0 0 0 0 0 13 3120 -2880 3000 2760 29 27 
146458 0 0 0 0 0 0 2 3030 -2790 3000 2627 29 27 
147031 0 0 0 0 0 0 1 2940 -2520 3000 2613 29 27 
147544 0 0 0 0 0 0 8 3000 -2640 3000 2695 29 27 
148069 0 0 0 0 0 0 -5 3000 -2670 3000 2522 29 27 
148575 0 0 0 0 0 0 8 3060 -2580 3000 2695 29 27 
149145 0 0 0 0 0 0 0 2910 -2610 3000 2602 29 27 
149655 0 0 0 0 0 0 3 3030 -2655 3000 2643 29 27 
150213 0 0 0 0 0 0 0 3030 -2700 3000 2583 29 27 
150718 0 0 0 0 0 0 3 3030 -2520 3000 2636 29 27 
151288 0 0 0 0 0 0 18 2940 -2700 3000 2833 29 27 
151792 0 0 0 0 0 0 5 2970 -2790 3000 2671 29 27 
152359 0 0 0 0 0 0 13 3180 -2760 3000 2768 29 27 
152861 0 0 0 0 0 0 9 2940 -2760 3000 2731 29 27 
153361 0 0 0 0 0 0 13 2880 -2610 3000 2784 29 27 
153862 0 0 0 0 0 0 27 3000 -2910 3000 2962 29 27 
154426 0 0 0 0 0 0 15 3150 -2940 3000 2809 29 27 
154929 0 0 0 0 0 0 23 2850 -2790 3000 2926 29 27 
155456 0 0 0 0 0 0 18 3090 -2940 3000 2865 29 27 
156025 0 0 0 0 0 0 22 2910 -2820 3000 2921 29 27 
156537 0 0 0 0 0 0 25 3060 -2940 3000 2960 29 27 
157077 0 0 0 0 0 0 9 3000 -3030 3000 2769 29 27 
157583 0 0 0 0 0 0 21 2970 -2670 3000 2915 29 27 
158144 0 0 0 0 0 0 25 2940 -2850 3000 2971 29 27 
158653 0 0 0 0 0 0 13 3030 -3060 3000 2829 29 27 
159204 0 0 0 0 0 0 8 3120 -2940 3000 2769 29 27 
159712 0 0 0 0 0 0 -11 2850 -2610 3000 2514 29 27 
160278 0 0 0 0 0 0 0 3030 -2550 3000 2672 29 27 
160781 0 0 0 0 0 0 5 3090 -2700 3000 2733 29 27 
161286 0 0 0 0 0 0 4 3000 -2730 3000 2721 29 27 
161789 0 0 0 0 0 0 4 2880 -2700 3000 2721 29 27 
162346 0 0 0 0 0 0 10 3120 -2775 3000 2797 29 27 
162857 0 0 0 0 0 0 -1 2970 -2880 3000 2645 29 27 
163415 0 0 0 0 0 0 4 2970 -2490 3000 2718 29 27 
163923 0 0 0 0 0 0 -14 2880 -2610 3000 2488 29 27 
164444 0 0 0 0 0 0 -18 3120 -2460 3000 2428 29 27 
164949 0 0 0 0 0 0 -11 2970 -2520 3000 2518 29 27 
165500 0 0 0 0 0 0 -14 3120 -2520 3000 2466 29 27 
166031 0 0 0 0 0 0 -21 2880 -2460 3000 2373 29 27 
166543 0 0 0 0 0 0 -14 3000 -2370 3000 2464 29 27 
167072 0 0 0 0 0 0 -5 3000 -2490 3000 2568 29 27 
167577 0 0 0 0 0 0 -9 3090 -2550 3000 2525 29 27 
168141 0 0 0 0 0 0 -12 2910 -2550 3000 2480 29 27 
168650 0 0 0 0 0 0 -34 3090 -2430 3000 2200 29 27 
169200 0 0 0 0 0 0 -10 2880 -2160 3000 2500 29 27 
169708 0 0 0 0 0 0 -25 3180 -2580 3000 2301 29 27 
170274 0 0 0 0 0 0 -20 2850 -2250 3000 2364 29 27 
170785 0 0 0 0 0 0 -31 3030 -2370 3000 2210 29 27 
171288 0 0 0 0 0 0 -11 3030 -2220 3000 2460 29 27 
171791 0 0 0 0 0 0 -21 2940 -2430 3000 2324 29 27 
172356 0 0 0 0 0 0 -18 3090 -2370 3000 2358 29 27 
172857 0 0 0 0 0 0 14 2970 -2340 3000 2775 29 27 
173417 0 0 0 0 0 0 -3 2910 -2790 3000 2548 29 27 
173923 0 0 0 0 0 0 1 3240 -2670 3000 2616 29 27 
174426 0 0 0 0 0 0 -3 2700 -2400 3000 2555 29 27 
174929 0 0 0 0 0 0 -7 3180 -2700 3000 2497 29 27 
175457 0 0 0 0 0 0 -11 3000 -2490 3000 2443 29 27 
176028 0 0 0 0 0 0 -3 3000 -2370 3000 2552 29 27 
