8.676197;8.470000
8.676197;8.470000
8.676197;8.470000
8.676197;8.470000
8.676197;8.470000
8.676197;8.470000
8.676197;8.470000
8.309599;7.186667
8.309599;7.186667
7.331999;7.370000
7.331999;7.370000
6.109999;7.186667
6.109999;7.186667
4.888000;7.003333
4.888000;7.003333
3.666000;7.003333
3.666000;7.003333
2.444000;6.820000
2.444000;6.820000
1.344200;6.820000
0.611000;7.003333
0.611000;7.003333
-0.366600;7.003333
-0.366600;7.003333
-1.344200;6.820000
-1.344200;6.820000
-2.199600;7.003333
-2.199600;7.003333
-2.932800;7.370000
-2.932800;7.370000
-3.543799;7.553333
-3.543799;7.553333
-4.276999;7.920000
-4.276999;7.920000
-5.132399;8.103333
-6.109998;8.103333
-6.109998;8.103333
-6.965398;8.470000
-6.965398;8.470000
-7.698597;8.653333
-7.698597;8.653333
-8.431796;8.836667
-8.431796;8.836667
-9.164996;8.653333
-9.164996;8.653333
-9.898196;8.653333
-9.898196;8.653333
-10.631396;8.470000
-10.631396;8.470000
-11.242396;8.470000
-11.975595;8.653333
-11.975595;8.653333
-12.586595;8.836667
-12.586595;8.836667
-13.197594;9.203333
-13.197594;9.203333
-13.686393;9.570000
-13.686393;9.570000
-14.175191;10.120000
-14.175191;10.120000
-14.663990;10.486667
-14.663990;10.486667
-15.274988;11.036667
-15.274988;11.036667
-16.008186;11.403333
-16.008186;11.403333
-16.619185;11.586667
-17.352383;11.953333
-17.352383;11.953333
-17.963381;12.320000
-17.963381;12.320000
-18.574380;12.686667
-18.574380;12.686667
-18.940977;13.236667
-18.940977;13.236667
-19.063175;13.786667
-19.063175;13.786667
-19.063173;14.520000
-19.063173;14.520000
-19.063171;15.070000
-19.063171;15.070000
-19.063169;15.620000
-19.063167;16.170000
-19.063167;16.170000
-18.574366;16.903333
-18.574366;16.903333
-18.329964;17.453333
-18.329964;17.453333
-18.207763;18.003333
-18.207763;18.003333
-18.085562;18.186667
-18.085562;18.186667
-18.085560;19.103333
-18.085560;19.103333
-18.329958;19.470000
-18.329958;19.470000
-18.574356;19.836667
-18.574356;19.836667
-18.940953;20.386667
-18.940953;20.386667
-19.063151;21.120000
-19.429747;21.853333
-19.429747;21.853333
-19.674144;22.403333
-19.674144;22.403333
-19.918541;23.136667
-19.918541;23.136667
-20.407338;23.503333
-20.407338;23.503333
-20.773935;24.236667
-20.773935;24.236667
-20.896131;24.970000
-20.896131;24.970000
-21.262728;25.520000
-21.262728;25.520000
-21.995923;26.253333
-21.995923;26.253333
-22.606919;26.803333
-23.340114;27.353333
-23.340114;27.353333
-23.706711;27.720000
-23.706711;27.720000
-23.951106;28.636667
-23.951106;28.636667
-23.951102;29.553333
-23.951102;29.553333
-23.951099;30.286667
-23.951099;30.286667
-23.951097;30.836667
-23.951097;30.836667
-23.951093;31.570000
-23.951093;31.570000
-23.951091;32.120000
-23.951091;32.120000
-24.195488;32.670000
-24.317685;33.220000
-24.317685;33.220000
-24.562080;33.953333
-24.562080;33.953333
-24.806478;34.320000
-24.806478;34.320000
-24.806474;35.053333
-24.806474;35.053333
-24.684271;35.970000
-24.684271;35.970000
-24.317669;36.886667
-24.317669;36.886667
-24.073266;37.803333
-24.073266;37.803333
-23.951065;38.353333
-23.828863;38.903333
-26.150634;42.203333
-26.150634;42.203333
-26.150634;42.203333
-26.150634;42.203333
-26.150634;42.203333
-26.150634;42.203333
-26.150634;42.203333
-26.150634;42.203333
-26.150634;42.203333
-26.150634;42.203333
-26.150634;42.203333
-26.150634;42.203333
-26.150634;42.203333
-26.150634;42.203333
-26.150634;42.203333
-26.150634;42.203333
-26.150634;42.203333
-25.661831;43.670000
-24.684248;41.103333
-24.195455;40.186667
-24.195455;40.186667
-23.706661;39.453333
-23.706661;39.453333
-23.217868;38.536667
-23.217868;38.536667
-22.851273;37.803333
-22.851276;37.070000
-22.851276;37.070000
-22.851279;36.336667
-22.851279;36.336667
-22.851280;35.970000
-22.851280;35.970000
-22.973483;35.236667
-22.973483;35.236667
-23.340082;35.053333
-23.340082;35.053333
-23.951080;34.686667
-23.951080;34.686667
-24.684277;34.503333
-24.684277;34.503333
-25.417476;33.953333
-26.028475;33.586667
-26.028475;33.586667
-26.517275;33.036667
-26.517275;33.036667
-26.761677;32.486667
-26.883881;31.386667
-26.883881;31.386667
-26.883881;31.386667
-26.883881;31.386667
-26.883881;31.386667
-26.883881;31.386667
-26.883881;31.386667
-26.883881;31.386667
-26.883881;31.386667
-26.883881;31.386667
-27.617065;34.136667
-28.472458;34.503333
-28.472458;34.503333
-29.083455;34.503333
-29.083455;34.503333
-29.572254;34.320000
-29.572254;34.320000
-29.938855;33.770000
-30.183257;33.220000
-30.183257;33.220000
-30.305459;32.670000
-30.305459;32.670000
-30.427663;31.936667
-30.427663;31.936667
-30.549864;31.570000
-30.549864;31.570000
-31.038663;31.386667
-31.038663;31.386667
-31.527464;30.836667
-31.527464;30.836667
-31.894064;30.470000
-32.016269;29.553333
-32.016269;29.553333
-32.016272;29.003333
-32.016272;29.003333
-31.894077;28.270000
-31.894077;28.270000
-31.771880;27.720000
-31.771880;27.720000
-31.649685;26.986667
-31.649685;26.986667
-31.527488;26.436667
-31.527488;26.436667
-31.283092;25.886667
-31.283092;25.886667
-31.038696;25.336667
-30.672100;24.786667
-30.672100;24.786667
-30.427704;24.236667
-30.427704;24.236667
-30.305508;23.686667
-30.305508;23.686667
-29.938912;23.136667
-29.938912;23.136667
-29.572317;22.403333
-29.572317;22.403333
-29.205719;22.036667
-29.205719;22.036667
-28.839121;21.853333
-28.839121;21.853333
-28.350325;21.486667
-27.861528;21.120000
-27.861528;21.120000
-27.128330;20.936667
-27.128330;20.936667
-26.517334;20.570000
-26.517334;20.570000
-26.028537;20.203333
-26.028537;20.203333
-25.417540;19.836667
-25.417540;19.836667
-25.050943;19.286667
-25.050943;19.286667
-24.684346;18.736667
-24.684346;18.736667
-24.317750;18.186667
-23.828953;17.636667
-23.828953;17.636667
-23.340156;17.086667
-23.340156;17.086667
-22.851359;16.720000
-22.851359;16.720000
-22.362562;15.986667
-22.362562;15.986667
-21.995965;15.436667
-21.995965;15.436667
-21.873767;14.886667
-21.873767;14.886667
-21.751570;14.336667
-21.751570;14.336667
-21.507172;13.786667
-21.507172;13.786667
-21.140575;13.236667
-20.773977;12.686667
-20.773977;12.686667
-20.407380;12.136667
-20.407380;12.136667
-20.040782;11.586667
-20.040782;11.586667
-19.551984;11.036667
-19.551984;11.036667
-19.063186;10.486667
-19.063186;10.486667
-18.696589;9.753333
-18.696589;9.753333
-18.329991;9.203333
-18.329991;9.203333
-18.085593;8.653333
-17.963395;7.920000
-17.963395;7.920000
-17.963398;7.186667
-17.963398;7.186667
-17.841200;6.453333
-17.841200;6.453333
-17.719002;5.720000
-17.719002;5.720000
-17.474605;4.986667
-17.474605;4.986667
-17.230207;4.253333
-17.230207;4.253333
-16.863609;3.520000
-16.863609;3.520000
-16.741410;2.970000
-16.741410;2.970000
-16.741412;2.420000
-16.497014;1.686667
-16.497014;1.686667
-16.252616;0.953333
